"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000179889",2416.12937659622,0.157498613902925,0.0492867425462815,3.19555738046656,0.00139561028930455,0.00312952452295587,"PDXDC1","23042","pyridoxal dependent decarboxylase domain containing 1"
"ENSG00000137574",335.25805295347,0.330241440879015,0.103385585460482,3.19426967897035,0.00140185095697121,0.00314303885193943,"TGS1","96764","trimethylguanosine synthase 1"
"ENSG00000158161",540.57523659138,0.268856592646147,0.0841733243257478,3.19408309936389,0.00140275732055253,0.0031445910329493,"EYA3","2140","EYA transcriptional coactivator and phosphatase 3"
"ENSG00000156831",213.268420193422,0.401000011773261,0.125546961763663,3.19402402208766,0.00140304441785948,0.00314475472968503,"NSMCE2","286053","NSE2 SUMO ligase component of SMC5/6 complex"
"ENSG00000120647",127.679172177229,0.539003954808571,0.168770065453261,3.19371775652859,0.00140453364251667,0.00314761238879784,"CCDC77","84318","coiled-coil domain containing 77"
"ENSG00000176834",165.701401552528,-0.472823170521217,0.148054742150151,-3.19356991646846,0.00140525304031595,0.0031487442285298,"VSIG10","54621","V-set and immunoglobulin domain containing 10"
"ENSG00000119760",504.274525875477,0.282883364915253,0.0886004489578683,3.19279832373955,0.00140901316952393,0.0031566880372589,"SUPT7L","9913","SPT7 like, STAGA complex subunit gamma"
"ENSG00000162384",261.787200233023,-0.36867993167548,0.115528296570885,-3.1912522093604,0.00141657563396848,0.00317314670067047,"CZIB","54987","CXXC motif containing zinc binding protein"
"ENSG00000158480",190.973828609403,-0.424102747011444,0.132898328196078,-3.19118195667385,0.0014169201460787,0.00317343450920812,"SPATA2","9825","spermatogenesis associated 2"
"ENSG00000183077",128.580323855149,-0.503887069897078,0.157904347049071,-3.19109055142408,0.00141736850386676,0.00317395477466506,"AFMID","125061","arylformamidase"
"ENSG00000139597",7.48760001188774,2.56047030409028,0.802464477068247,3.19075844135156,0.00141899865963961,0.00317712091298673,"N4BP2L1","90634","NEDD4 binding protein 2 like 1"
"ENSG00000171606",229.201896087605,0.405377188982224,0.127087259611418,3.18975474191281,0.0014239358102438,0.00318768927956132,"ZNF274","10782","zinc finger protein 274"
"ENSG00000169951",111.210049702003,0.557745383756729,0.175051018462317,3.18618759637091,0.00144161086667985,0.00322676575217538,"ZNF764","92595","zinc finger protein 764"
"ENSG00000254535",10.2479139426451,-1.92994990661506,0.605819840257709,-3.18568290169249,0.00144412787416049,0.00323190714067909,"PABPC4L","132430","poly(A) binding protein cytoplasmic 4 like"
"ENSG00000118785",23.0181666274894,1.2476342084705,0.391829773274492,3.18412303905372,0.00145193283200843,0.00324887940627628,"SPP1","6696","secreted phosphoprotein 1"
"ENSG00000174292",15.6345610590525,1.60073010908769,0.50277411011459,3.18379581781342,0.00145357504773889,0.00325205870412492,"TNK1","8711","tyrosine kinase non receptor 1"
"ENSG00000162585",655.211397296099,0.241138701737687,0.0757411327894102,3.18372188079291,0.00145394635034489,0.00325229775294226,"FAAP20","199990","FA core complex associated protein 20"
"ENSG00000171863",6335.3377641913,-0.127410881591089,0.0400199223719899,-3.1836863751706,0.00145412468627126,0.00325229775294226,"RPS7","6201","ribosomal protein S7"
"ENSG00000042445",780.696713990395,0.231303054513278,0.0726650421563385,3.18314071869154,0.00145686792015443,0.00325793724266533,"RETSAT","54884","retinol saturase"
"ENSG00000042832",11.468771279142,1.87137622293217,0.587984969927472,3.18269397798213,0.00145911741495515,0.00326247105413868,"TG","7038","thyroglobulin"
"ENSG00000244045",136.478746717332,0.539315086042117,0.169469855677812,3.18236587790241,0.00146077155125616,0.00326567251376548,"VMA12","147007","vacuolar ATPase assembly factor VMA12"
"ENSG00000160124",113.716477830878,-0.558475062995903,0.175572163713087,-3.18088614496169,0.0014682532086665,0.00328189890981601,"MIX23","131076","mitochondrial matrix import factor 23"
"ENSG00000184524",126.407151777467,-0.504664323820887,0.158671045421719,-3.18056972826757,0.00146985761464179,0.00328498529729012,"CEND1","51286","cell cycle exit and neuronal differentiation 1"
"ENSG00000107821",177.547769396224,-0.433969746825557,0.136462425556445,-3.18014094397035,0.0014720343640655,0.00328934968179528,"KAZALD1","81621","Kazal type serine peptidase inhibitor domain 1"
"ENSG00000059691",188.110026521033,-0.421418195875381,0.132539886272777,-3.17955754849579,0.00147500077701739,0.00329547702119931,"GATB","5188","glutamyl-tRNA amidotransferase subunit B"
"ENSG00000197603",359.979812362966,-0.333720683719908,0.104966884747573,-3.17929492260772,0.00147633795795573,0.00329796298697836,"CPLANE1","65250","ciliogenesis and planar polarity effector complex subunit 1"
"ENSG00000102753",2075.52677773128,-0.187244005119102,0.058901012567629,-3.17896071657702,0.0014780412101931,0.00330126583210226,"KPNA3","3839","karyopherin subunit alpha 3"
"ENSG00000011295",466.523732944506,0.277931461161534,0.0874520787339912,3.1781001113414,0.00148243554881724,0.00331057741139028,"TTC19","54902","tetratricopeptide repeat domain 19"
"ENSG00000141574",28.9208324991813,-1.08461026791642,0.341407269930207,-3.17688099652403,0.0014886810813622,0.0033235286951765,"SECTM1","6398","secreted and transmembrane 1"
"ENSG00000242612",129.513433699334,0.515561298112018,0.162286105449789,3.1768665387779,0.00148875529372817,0.0033235286951765,"DECR2","26063","2,4-dienoyl-CoA reductase 2"
"ENSG00000162595",73.4013757675608,-0.672518729292609,0.211694527853314,-3.17683567975176,0.00148891370612366,0.0033235286951765,"DIRAS3","9077","DIRAS family GTPase 3"
"ENSG00000114857",843.959169724637,0.230139898163546,0.0724842136731886,3.17503476275791,0.00149818551845694,0.00334371699576609,"NKTR","4820","natural killer cell triggering receptor"
"ENSG00000218336",2154.19715554201,-0.159317836054242,0.0502286177228451,-3.17185388085607,0.00151469197821161,0.00338004331762548,"TENM3","55714","teneurin transmembrane protein 3"
"ENSG00000138594",1557.89075873793,0.177628833044398,0.0560066808923629,3.17156507427705,0.00151619893969541,0.00338289222723657,"TMOD3","29766","tropomodulin 3"
"ENSG00000130544",174.885981577748,0.471656894193814,0.148791871655257,3.16991035159917,0.00152485976107553,0.00340169929995438,"ZNF557","79230","zinc finger protein 557"
"ENSG00000186442",2.59038694027711,4.7408733251199,1.49635708724368,3.16827672053378,0.00153345486900951,0.00342035408833126,"KRT3","3850","keratin 3"
"ENSG00000100138",1354.28448977584,-0.187537149664496,0.0591939572807982,-3.16818064342069,0.00153396175117912,0.00342096525350256,"SNU13","4809","small nuclear ribonucleoprotein 13"
"ENSG00000136104",131.314594694568,-0.506046776445627,0.159827883931333,-3.16619831282405,0.0015444546007443,0.00344384306085818,"RNASEH2B","79621","ribonuclease H2 subunit B"
"ENSG00000186350",1024.46373838368,0.228329426340058,0.0721212004542073,3.16591272610658,0.00154597170075345,0.00344670272940782,"RXRA","6256","retinoid X receptor alpha"
"ENSG00000011451",1602.54992241314,0.183751463556079,0.058049497353657,3.16542729795924,0.00154855355206161,0.00345193500451974,"WIZ","58525","WIZ zinc finger"
"ENSG00000072849",678.743846195082,0.236215298044929,0.0746543546278246,3.16411948402121,0.00155552920723106,0.00346695858810868,"DERL2","51009","derlin 2"
"ENSG00000040199",505.149601442553,-0.269822583391671,0.0852800361566702,-3.16395953322502,0.00155638434036927,0.00346833828277072,"PHLPP2","23035","PH domain and leucine rich repeat protein phosphatase 2"
"ENSG00000176399",7.75879169695775,2.39256841653884,0.756253830790144,3.16371080598568,0.00155771495245618,0.00347042609590674,"DMRTA1","63951","DMRT like family A1"
"ENSG00000189143",18.4720276529445,-1.44126150513765,0.455562564950408,-3.16369608923979,0.00155779371520824,0.00347042609590674,"CLDN4","1364","claudin 4"
"ENSG00000111305",16.2233125471594,-1.4521453032281,0.459028693372966,-3.16351749725635,0.00155874981639282,0.0034720295379546,"GSG1","83445","germ cell associated 1"
"ENSG00000145293",623.943888828108,0.245573016117906,0.0776476690593825,3.16265792769773,0.00156335912900028,0.00348176858778262,"ENOPH1","58478","enolase-phosphatase 1"
"ENSG00000197872",116.503325006099,-0.564695196588831,0.178614631999972,-3.16152820329367,0.00156943619394596,0.00349477303153952,"CYRIA","81553","CYFIP related Rac1 interactor A"
"ENSG00000204084",214.677470950079,-0.393477668227023,0.124479688879399,-3.16097888554525,0.00157239896152721,0.00350083976126625,"INPP5B","3633","inositol polyphosphate-5-phosphatase B"
"ENSG00000186908",530.700963699505,0.268866904090483,0.0850784266672042,3.16022421456138,0.00157647770779098,0.00350938892672366,"ZDHHC17","23390","zDHHC palmitoyltransferase 17"
"ENSG00000134955",21.987761116823,-1.27660390322871,0.403987814321087,-3.16000596546228,0.00157765908636659,0.00351148666344321,"SLC37A2","219855","solute carrier family 37 member 2"
"ENSG00000163374",456.539387960244,-0.290076135032808,0.0918095257049123,-3.15954289934086,0.00158016835505262,0.00351653887830979,"YY1AP1","55249","YY1 associated protein 1"
"ENSG00000114626",180.488142975666,0.43750456624772,0.138473373863314,3.15948513451818,0.00158048162945837,0.00351670329244827,"ABTB1","80325","ankyrin repeat and BTB domain containing 1"
"ENSG00000177853",185.095714504555,0.421264067842646,0.133345950843298,3.15918155128456,0.00158212898436522,0.00351983564748222,"ZNF518A","9849","zinc finger protein 518A"
"ENSG00000135185",249.89914596195,0.370422174230212,0.117279347478267,3.15846039558547,0.00158604858172263,0.00352802145146963,"TMEM243","79161","transmembrane protein 243"
"ENSG00000162493",46.3376286808845,0.859990244259693,0.272303233819929,3.15820797349911,0.00158742264726258,0.00353054332903669,"PDPN","10630","podoplanin"
"ENSG00000179855",3.76040340018594,-4.42484011760315,1.40111172867129,-3.15809226848693,0.00158805285643991,0.00353141030292192,"GIPC3","126326","GIPC PDZ domain containing family member 3"
"ENSG00000169964",94.5120853278266,-0.600002179216152,0.189992351537455,-3.15803333324114,0.00158837394690708,0.00353158972000377,"TMEM42","131616","transmembrane protein 42"
"ENSG00000227057",1022.28886587909,-0.201304101175878,0.0637777634902625,-3.15633678823832,0.00159764271129957,0.00355166032521046,"WDR46","9277","WD repeat domain 46"
"ENSG00000082641",5871.9753939901,0.142265153063787,0.0450770945351719,3.15604087909399,0.00159926444727546,0.00355472760334037,"NFE2L1","4779","NFE2 like bZIP transcription factor 1"
"ENSG00000148426",56.2863070639743,0.766926474851625,0.243141040856133,3.15424525679075,0.0016091379323484,0.00357613256069561,"PROSER2","254427","proline and serine rich 2"
"ENSG00000143643",297.677531365343,-0.34723454666275,0.11012211389756,-3.1531772717854,0.0016150369785833,0.00358869962417012,"TTC13","79573","tetratricopeptide repeat domain 13"
"ENSG00000074696",2058.0991756504,-0.161049961187762,0.0510900789618127,-3.1522746580239,0.0016200381050466,0.00359926796175658,"HACD3","51495","3-hydroxyacyl-CoA dehydratase 3"
"ENSG00000091140",1389.62261578728,-0.179084747401115,0.0568253570260835,-3.15149357211981,0.00162437738000243,0.00360811501447101,"DLD","1738","dihydrolipoamide dehydrogenase"
"ENSG00000064651",645.008007797493,0.257915981559303,0.081839911048137,3.15146947566452,0.00162451141631799,0.00360811501447101,"SLC12A2","6558","solute carrier family 12 member 2"
"ENSG00000145779",217.709089378126,-0.394101585231394,0.125115061322098,-3.14991321641776,0.00163318968346311,0.00362684148905111,"TNFAIP8","25816","TNF alpha induced protein 8"
"ENSG00000137409",5145.72936761932,-0.12726581595863,0.0404096643070913,-3.14939057626115,0.00163611367136687,0.00363230964537016,"MTCH1","23787","mitochondrial carrier 1"
"ENSG00000105656",401.237677720268,0.310228626883629,0.0985045194954027,3.1493847030857,0.00163614655707381,0.00363230964537016,"ELL","8178","elongation factor for RNA polymerase II"
"ENSG00000116885",92.1677725204086,0.615630871944879,0.195527785752895,3.1485595235191,0.00164077304130475,0.00364203021709985,"OSCP1","127700","organic solute carrier partner 1"
"ENSG00000136546",15.859674590201,-1.5081311867818,0.479124880113226,-3.14767871462948,0.00164572470004497,0.00365246953371516,"SCN7A","6332","sodium voltage-gated channel alpha subunit 7"
"ENSG00000101624",93.5543739630288,0.593370482028388,0.188523858382534,3.14745564364793,0.00164698092243687,0.00365470540039238,"CEP76","79959","centrosomal protein 76"
"ENSG00000160299",720.68406928929,-0.238463970947137,0.0757694142846312,-3.14723260300438,0.00164823785611152,0.00365694216980489,"PCNT","5116","pericentrin"
"ENSG00000162231",984.92138467283,0.203820686259676,0.0647940533825427,3.14566963508708,0.00165707067350949,0.0036759843240493,"NXF1","10482","nuclear RNA export factor 1"
"ENSG00000155329",181.734515318608,0.430914434823044,0.137007418940627,3.14519051709005,0.00165978702728713,0.00368145423989853,"ZCCHC10","54819","zinc finger CCHC-type containing 10"
"ENSG00000278129",147.36229603978,0.470858923713998,0.149766870163872,3.14394580856764,0.00166686304598508,0.00369612263644926,"ZNF8","7554","zinc finger protein 8"
"ENSG00000081189",80.8118207162369,-0.692856319279967,0.220378443761307,-3.14393870586727,0.00166690350350417,0.00369612263644926,"MEF2C","4208","myocyte enhancer factor 2C"
"ENSG00000100997",1751.13076858661,-0.165317672493993,0.052587466529763,-3.14367060068253,0.00166843131177991,0.00369895200272365,"ABHD12","26090","abhydrolase domain containing 12, lysophospholipase"
"ENSG00000008869",486.639670366409,-0.273921642389294,0.0871581793067715,-3.14281051495086,0.00167334124524675,0.00370927763583443,"HEATR5B","54497","HEAT repeat containing 5B"
"ENSG00000231672",48.204240034257,0.830326203908687,0.264267335881047,3.14199331953168,0.00167801864453103,0.00371908477491865,"DIRC3","729582","disrupted in renal carcinoma 3"
"ENSG00000181896",106.401470345101,0.577189717796809,0.183719877191441,3.141683559887,0.00167979476406813,0.00372245965970144,"ZNF101","94039","zinc finger protein 101"
"ENSG00000189362",39.6758320210652,-0.922461893830066,0.293697048950934,-3.14086197707821,0.00168451398782638,0.00373235452204668,"NEMP2","100131211","nuclear envelope integral membrane protein 2"
"ENSG00000163257",360.821028493546,-0.318936177857558,0.101549397350931,-3.14069985817235,0.00168544664865088,0.00373385782969107,"DCAF16","54876","DDB1 and CUL4 associated factor 16"
"ENSG00000118960",391.249292048702,0.309313141264643,0.0984975569129373,3.14031282560691,0.00168767514594429,0.00373823098521134,"HS1BP3","64342","HCLS1 binding protein 3"
"ENSG00000154813",1080.01145855451,0.2048425124766,0.0653143947333796,3.13625370506439,0.00171121101050943,0.00378979191080711,"DPH3","285381","diphthamide biosynthesis 3"
"ENSG00000131871",1091.13457373019,0.202951807688129,0.0647377589588458,3.13498352355921,0.00171863764118793,0.00380566580480112,"SELENOS","55829","selenoprotein S"
"ENSG00000176749",42.4352398236747,0.875282088384815,0.279301758862245,3.13382232876132,0.00172545296135338,0.00382018146228805,"CDK5R1","8851","cyclin dependent kinase 5 regulatory subunit 1"
"ENSG00000006210",8.42338075646171,-2.12398141397592,0.678065912495578,-3.13241142908769,0.0017337672997034,0.00383801109593776,"CX3CL1","6376","C-X3-C motif chemokine ligand 1"
"ENSG00000123395",542.115412544169,0.260730207578361,0.0833024938340277,3.12992079322189,0.0017485344278565,0.0038701176352587,"ATG101","60673","autophagy related 101"
"ENSG00000099822",179.57024665423,0.453791967023895,0.145040495046914,3.12872599391717,0.00175565943140363,0.00388530235723401,"HCN2","610","hyperpolarization activated cyclic nucleotide gated potassium and sodium channel 2"
"ENSG00000161048",116.560533791308,-0.52396547649719,0.167474426433738,-3.1286297714505,0.00175623439926997,0.00388598935461302,"NAPEPLD","222236","N-acyl phosphatidylethanolamine phospholipase D"
"ENSG00000106305",258.933126650368,-0.354175309162708,0.11323058700442,-3.12791197619494,0.00176052897975284,0.00389490522779658,"AIMP2","7965","aminoacyl tRNA synthetase complex interacting multifunctional protein 2"
"ENSG00000175354",226.45265791432,-0.381363848477722,0.122015239224669,-3.12554276745307,0.00177477261254607,0.00392582588138861,"PTPN2","5771","protein tyrosine phosphatase non-receptor type 2"
"ENSG00000105991",14.3482744402946,-1.5213601555832,0.486814224758106,-3.12513496568255,0.0017772349679976,0.00393068077083479,"HOXA1","3198","homeobox A1"
"ENSG00000182872",867.074963571902,-0.223815626715272,0.0716222330749259,-3.12494622278996,0.00177837568274211,0.00393261158805984,"RBM10","8241","RNA binding motif protein 10"
"ENSG00000170498",36.2120985888579,-0.951489004227321,0.304583063571646,-3.12390647421374,0.00178467173774791,0.00394589493198345,"KISS1","3814","KiSS-1 metastasis suppressor"
"ENSG00000187244",597.139074311825,-0.270582325319692,0.0866177876614743,-3.12386557801731,0.00178491979734717,0.00394589493198345,"BCAM","4059","basal cell adhesion molecule (Lutheran blood group)"
"ENSG00000144063",5.03872701559054,-3.32178567796104,1.06426524693557,-3.12120092949172,0.0018011509389524,0.00398117774499108,"MALL","7851","mal, T cell differentiation protein like"
"ENSG00000156973",220.945743256507,0.387563931638965,0.124200949648925,3.12045868195437,0.00180569627792217,0.00399062408946542,"PDE6D","5147","phosphodiesterase 6D"
"ENSG00000124374",5.20803296766438,-3.32065827442418,1.06438901715525,-3.11977878473338,0.00180986904757913,0.00399924433046592,"PAIP2B","400961","poly(A) binding protein interacting protein 2B"
"ENSG00000147813",120.63382883358,0.52935165978662,0.169687150626956,3.11957421543577,0.00181112629495854,0.00400142055541298,"NAPRT","93100","nicotinate phosphoribosyltransferase"
"ENSG00000058272",2066.64418592945,-0.156011346470971,0.0500227433171474,-3.11880828849888,0.00181584068060586,0.0040112330222707,"PPP1R12A","4659","protein phosphatase 1 regulatory subunit 12A"
"ENSG00000125970",2209.88970057987,-0.152633826700783,0.048942929872467,-3.11860828721347,0.00181707357153817,0.00401335299442125,"RALY","22913","RALY heterogeneous nuclear ribonucleoprotein"
"ENSG00000196793",60.4649853615899,-0.716800950706717,0.229855626379199,-3.1184833801901,0.0018178439404613,0.00401445091481908,"ZNF239","8187","zinc finger protein 239"
"ENSG00000204963",11.2612690813472,1.8471511939009,0.592366771501643,3.11825592313085,0.00181924756169692,0.00401694674302235,"PCDHA7","56141","protocadherin alpha 7"
"ENSG00000137714",294.854766354051,0.340301966870823,0.109156784615531,3.11755213447726,0.00182359690193437,0.00402594506904357,"FDX1","2230","ferredoxin 1"
"ENSG00000110852",27.566699836296,1.09478098112403,0.351314039876373,3.11624602736994,0.00183169383733667,0.00404321299330965,"CLEC2B","9976","C-type lectin domain family 2 member B"
"ENSG00000101856",1383.70434721876,-0.184226790907897,0.0591210253467081,-3.11609600522862,0.00183262598004651,0.00404466280752452,"PGRMC1","10857","progesterone receptor membrane component 1"
"ENSG00000182512",760.997679850103,0.22834452772501,0.0733099113730169,3.11478384639074,0.00184079750328088,0.00406208732510083,"GLRX5","51218","glutaredoxin 5"
"ENSG00000176182",145.106649117626,0.468462263108456,0.15045766897072,3.11358182213777,0.00184831252640648,0.00407805812750244,"MYPOP","339344","Myb related transcription factor, partner of profilin"
"ENSG00000129197",326.956331486181,0.319408084704133,0.102622023310844,3.11247112850855,0.00185528159905127,0.00409281974621763,"RPAIN","84268","RPA interacting protein"
"ENSG00000135722",59.1841071061314,0.760934490841736,0.244519857377593,3.11195376523831,0.00185853604115773,0.00409938355024131,"FBXL8","55336","F-box and leucine rich repeat protein 8"
"ENSG00000182093",548.546593270464,0.252755194718384,0.0812247872877069,3.11179878899649,0.00185951193008859,0.00410040877338295,"GET1","7485","guided entry of tail-anchored proteins factor 1"
"ENSG00000204120",1308.63185948696,0.193964550279638,0.0623321205128457,3.11179129931356,0.00185955910471594,0.00410040877338295,"GIGYF2","26058","GRB10 interacting GYF protein 2"
"ENSG00000010278",1376.82812560834,-0.19355355469901,0.0622206522643808,-3.11076061813986,0.00186606146467881,0.00411412920848442,"CD9","928","CD9 molecule"
"ENSG00000117616",291.831625816382,0.698529987192482,0.224579333887012,3.11039299610675,0.0018683857671604,0.00411863549213479,"RSRP1","57035","arginine and serine rich protein 1"
"ENSG00000105483",279.386751290854,0.356055279504726,0.114478108752852,3.11024774416407,0.0018693048601491,0.00412004327015607,"CARD8","22900","caspase recruitment domain family member 8"
"ENSG00000143919",63.3539233565984,-0.699763394295316,0.225019741810153,-3.10978667323198,0.00187222507473478,0.00412586053823191,"CAMKMT","79823","calmodulin-lysine N-methyltransferase"
"ENSG00000143127",73.8625295752003,0.657235391271514,0.211347925406176,3.10973192667217,0.00187257209285835,0.00412600630629807,"ITGA10","8515","integrin subunit alpha 10"
"ENSG00000121743",122.39491562109,-0.535422441052619,0.172193920224161,-3.10941547968483,0.00187457909092554,0.00412980906504142,"GJA3","2700","gap junction protein alpha 3"
"ENSG00000103061",89.5661244779697,-0.592906082718084,0.19079299149917,-3.10758837659225,0.00188620579718518,0.00415480029399466,"SLC7A6OS","84138","solute carrier family 7 member 6 opposite strand"
"ENSG00000089225",386.17975348956,0.30138923632155,0.0970260129272553,3.1062725059878,0.00189462028256189,0.00417214388446678,"TBX5","6910","T-box transcription factor 5"
"ENSG00000087053",1523.87473018545,0.174897831393291,0.0563048059250144,3.10626825756608,0.00189464750532865,0.00417214388446678,"MTMR2","8898","myotubularin related protein 2"
"ENSG00000110060",141.71243273936,0.473431384239073,0.152450692310455,3.1054721829335,0.00189975488712415,0.0041827636828318,"PUS3","83480","pseudouridine synthase 3"
"ENSG00000113734",159.799473644043,-0.454946280973673,0.146559317332423,-3.10417849410265,0.00190808179375111,0.00420046778813184,"BNIP1","662","BCL2 interacting protein 1"
"ENSG00000145506",3.93151698607067,4.30247089764636,1.38614679844592,3.10390710599344,0.00190983284751098,0.00420369261761108,"NKD2","85409","NKD inhibitor of Wnt signaling pathway 2"
"ENSG00000150347",4570.1119874484,-0.141484165966934,0.0455882270364638,-3.10352420272383,0.00191230593079689,0.00420850548665263,"ARID5B","84159","AT-rich interaction domain 5B"
"ENSG00000135912",322.427512778028,-0.347163503519507,0.111901227767246,-3.10241013835528,0.00191951814974057,0.00422374499995342,"TTLL4","9654","tubulin tyrosine ligase like 4"
"ENSG00000108788",704.45785842722,0.25429160108323,0.081972151788159,3.10217062180333,0.00192107198835015,0.00422653100327447,"MLX","6945","MAX dimerization protein MLX"
"ENSG00000214022",1007.61760572558,0.208699164849989,0.0672846132878191,3.10173685560545,0.00192388894159366,0.0042320947217746,"REPIN1","29803","replication initiator 1"
"ENSG00000196465",831.17596806801,0.21360013545093,0.0688866709792689,3.10074695749504,0.0019303317229647,0.00424563153321627,"MYL6B","140465","myosin light chain 6B"
"ENSG00000175104",173.707156044525,-0.440202161297528,0.142016290830537,-3.09965961456355,0.00193743155542009,0.0042606092139403,"TRAF6","7189","TNF receptor associated factor 6"
"ENSG00000010810",433.277614976563,-0.278090392479809,0.0898092155254035,-3.09645720489728,0.00195848129508127,0.00430625508527823,"FYN","2534","FYN proto-oncogene, Src family tyrosine kinase"
"ENSG00000139146",382.538032981057,0.302248029316316,0.09763131382081,3.0958103244524,0.00196275870704917,0.00431497350101751,"SINHCAF","58516","SIN3-HDAC complex associated factor"
"ENSG00000242265",1122.97907308624,-0.220723673607952,0.0712985017000239,-3.09576875172789,0.00196303389430225,0.00431497350101751,"PEG10","23089","paternally expressed 10"
"ENSG00000178401",109.211517367477,-0.579931526172042,0.187341496775068,-3.09558499400876,0.00196425068784464,0.00431700218498471,"DNAJC22","79962","DnaJ heat shock protein family (Hsp40) member C22"
"ENSG00000130775",51.3489782062745,-0.779078434178046,0.251684526688531,-3.09545622223405,0.00196510379201627,0.00431823107026463,"THEMIS2","9473","thymocyte selection associated family member 2"
"ENSG00000130714",752.210472566121,0.230607730969762,0.0745364924691713,3.09389029897191,0.00197550517838156,0.00434043838923499,"POMT1","10585","protein O-mannosyltransferase 1"
"ENSG00000137502",351.395128530066,0.321433116934324,0.103947361678069,3.09226816097383,0.00198633323212615,0.00436357636906432,"RAB30","27314","RAB30, member RAS oncogene family"
"ENSG00000197852",287.329425281548,0.345078927089776,0.111607996823615,3.09188352905516,0.00198890869430785,0.00436858084918994,"INKA2","55924","inka box actin regulator 2"
"ENSG00000175137",1436.43366805897,0.172911785894595,0.0559449632921821,3.0907480444939,0.00199652969149243,0.00438466454896454,"SH3BP5L","80851","SH3 binding domain protein 5 like"
"ENSG00000163637",355.820287183853,0.307231206432142,0.099448192117053,3.08935939298447,0.00200588628946539,0.00440455449809366,"PRICKLE2","166336","prickle planar cell polarity protein 2"
"ENSG00000037965",26.9643153776399,-1.12352295970657,0.363684783463797,-3.0892767880084,0.00200644413980529,0.00440512097051856,"HOXC8","3224","homeobox C8"
"ENSG00000138363",1269.31257556863,-0.179622639452502,0.0581502547224834,-3.08893985606313,0.00200872099352456,0.00440946075834965,"ATIC","471","5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase"
"ENSG00000109680",286.112562161124,0.341623817728876,0.110636112001251,3.08781474284827,0.00201634125642756,0.00442552712638889,"TBC1D19","55296","TBC1 domain family member 19"
"ENSG00000055147",366.599041150116,-0.307899588977008,0.0997433268671509,-3.08691918194289,0.00202242573957547,0.00443806293947545,"FAM114A2","10827","family with sequence similarity 114 member A2"
"ENSG00000175928",22.7479028677421,-1.21205197392513,0.392645627780563,-3.08688519155626,0.00202265700338925,0.00443806293947545,"LRRN1","57633","leucine rich repeat neuronal 1"
"ENSG00000128394",51.7340362379988,-0.800516978586389,0.259409091177522,-3.08592491863968,0.00202920054418495,0.00445175567414529,"APOBEC3F","200316","apolipoprotein B mRNA editing enzyme catalytic subunit 3F"
"ENSG00000132749",14.3088458455629,-1.54386839863268,0.500630187797823,-3.08384998799985,0.00204340602525278,0.00448225093489074,"TESMIN","9633","testis expressed metallothionein like protein"
"ENSG00000185477",2.45456827670128,4.6607890251475,1.51157078865521,3.08340771079205,0.0020464457352911,0.00448824841018607,"GPRIN3","285513","GPRIN family member 3"
"ENSG00000119787",387.622513556315,0.313578976049492,0.101781620062795,3.08089983099137,0.00206376064417049,0.00452554767321459,"ATL2","64225","atlastin GTPase 2"
"ENSG00000160113",651.617530577721,0.263682424403582,0.0856087704062352,3.08008657468554,0.00206940432235956,0.00453724619335252,"NR2F6","2063","nuclear receptor subfamily 2 group F member 6"
"ENSG00000047644",925.61186004475,-0.207475105697937,0.0673754335701162,-3.07938806036805,0.00207426303504518,0.00454722041259717,"WWC3","55841","WWC family member 3"
"ENSG00000198252",806.490158626469,0.220559716473131,0.0716774724496113,3.07711347701585,0.00209015714741924,0.00458137996054739,"STYX","6815","serine/threonine/tyrosine interacting protein"
"ENSG00000253731",193.068465940269,0.407002909007007,0.132351405990717,3.07516875971499,0.00210383475195378,0.00461067171508294,"PCDHGA6","56109","protocadherin gamma subfamily A, 6"
"ENSG00000152382",80.2979579705123,-0.642723323399068,0.20901373697896,-3.07502909946903,0.00210482016400358,0.00461214322929783,"TADA1","117143","transcriptional adaptor 1"
"ENSG00000111843",1225.92840655923,0.18431540300402,0.0599638660286461,3.07377451140272,0.00211369126163084,0.00463089107134333,"TMEM14C","51522","transmembrane protein 14C"
"ENSG00000066056",41.1058033512365,-0.95500623983582,0.310735340635496,-3.07337503961636,0.00211652308525283,0.00463640383572385,"TIE1","7075","tyrosine kinase with immunoglobulin like and EGF like domains 1"
"ENSG00000198523",13.265590403275,1.66922201950811,0.543348365865423,3.07210276937052,0.00212556530966901,0.00465551728030978,"PLN","5350","phospholamban"
"ENSG00000104408",2816.79615741847,0.140336000300966,0.045693269657667,3.07126194628575,0.00213156059820667,0.00466795247281692,"EIF3E","3646","eukaryotic translation initiation factor 3 subunit E"
"ENSG00000104415",65.2829383086595,0.679744925299105,0.221340351068407,3.07103933836729,0.00213315044481952,0.00467073782000279,"CCN4","8840","cellular communication network factor 4"
"ENSG00000170340",253.882823583012,0.35741624428525,0.116400263898883,3.07057932957726,0.00213643923357292,0.00467724177961046,"B3GNT2","10678","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 2"
"ENSG00000168811",86.2171371431666,-0.600522819240787,0.195586538681167,-3.07036886735709,0.00213794546265181,0.0046798418784615,"IL12A","3592","interleukin 12A"
